SalePrice,id
146119.004271,2143
122291.53825,2144
136055.887461,2145
168585.570521,2146
144175.711598,2147
134097.173103,2148
147584.578814,2149
233155.062227,2150
120992.84713,2151
173365.853303,2152
159597.06304,2153
102466.474869,2154
138629.347819,2155
256134.808529,2156
227870.628989,2157
238992.565019,2158
217092.951916,2159
181757.913212,2160
238379.020153,2161
366690.938437,2162
332764.656445,2163
258735.409652,2164
201458.225674,2165
155825.018114,2166
219767.892702,2167
193502.127534,2168
198394.541544,2169
217977.243222,2170
158245.681451,2171
133628.181119,2172
171766.606279,2173
223114.185899,2174
297938.067056,2175
316553.657683,2176
237141.257836,2177
215867.750016,2178
137469.387028,2179
207143.862548,2180
193558.68823,2181
223994.346385,2182
190826.413483,2183
122752.197208,2184
130447.828623,2185
145785.861289,2186
152643.116265,2187
156186.894898,2188
256249.216797,2189
81492.4733159,2190
82247.2931043,2191
87360.0566389,2192
109881.704704,2193
97696.1261498,2194
103526.217962,2195
102787.24461,2196
116732.249771,2197
157539.765039,2198
173400.269352,2199
148981.810389,2200
147936.287663,2201
215414.545874,2202
140070.005368,2203
178850.72495,2204
119242.352542,2205
138956.353221,2206
222219.248501,2207
259179.121537,2208
235975.077822,2209
119982.90035,2210
119203.856143,2211
119590.586501,2212
103956.003664,2213
138227.047498,2214
102794.617078,2215
148294.436679,2216
66390.9753686,2217
71065.4997637,2218
67575.3973613,2219
61271.1168018,2220
300104.432004,2221
274708.628378,2222
284091.585859,2223
211518.922079,2224
120831.391077,2225
180270.434849,2226
194896.792562,2227
267512.331891,2228
250941.483381,2229
151980.566098,2230
212313.347684,2231
177263.738678,2232
181134.949956,2233
243795.626305,2234
216509.007319,2235
254054.50976,2236
313620.725492,2237
198478.293416,2238
112289.374012,2239
155814.252459,2240
153704.507187,2241
125490.39975,2242
133326.571925,2243
104023.065223,2244
100668.234317,2245
143422.527912,2246
114510.471398,2247
120734.326405,2248
119370.277223,2249
130907.850271,2250
103437.944235,2251
182187.014455,2252
154367.5541,2253
182705.383724,2254
185311.760516,2255
180176.483648,2256
206258.142362,2257
162546.743566,2258
174090.168063,2259
159218.553661,2260
198488.932628,2261
212263.881029,2262
375717.472454,2263
445410.783708,2264
175384.809697,2265
310179.609702,2266
360987.101406,2267
428531.764905,2268
154215.024324,2269
200853.710808,2270
216302.491726,2271
196998.668248,2272
164120.311228,2273
180785.394723,2274
154586.440222,2275
188137.109898,2276
180338.867449,2277
150597.990554,2278
127353.450782,2279
117550.69623,2280
165309.014612,2281
181611.319153,2282
107669.502901,2283
113601.86685,2284
141789.393045,2285
123957.258116,2286
369198.807984,2287
275493.261609,2288
364449.072361,2289
443429.56796,2290
335977.450588,2291
439218.570093,2292
463568.259639,2293
402644.392633,2294
466304.822156,2295
280722.573172,2296
346245.139002,2297
338560.624309,2298
349270.448547,2299
339792.4512,2300
316489.93407,2301
251080.982227,2302
248745.924532,2303
252474.069015,2304
192567.0794,2305
187966.62374,2306
196073.608413,2307
228900.155495,2308
287186.428341,2309
213110.981721,2310
198721.438994,2311
177709.140794,2312
172508.934673,2313
175688.463932,2314
181120.095109,2315
196283.105403,2316
187845.997256,2317
178578.495136,2318
182672.322937,2319
185265.291617,2320
239014.098701,2321
178769.633909,2322
198232.913511,2323
181929.287448,2324
216667.289288,2325
176868.671125,2326
203990.612442,2327
223068.739191,2328
191683.090519,2329
180717.033412,2330
339440.443118,2331
401471.717367,2332
321720.283661,2333
258326.080378,2334
288146.054528,2335
310815.625512,2336
197540.372728,2337
267798.713954,2338
223881.831748,2339
390579.927255,2340
212405.752976,2341
237947.696135,2342
229140.66005,2343
219486.150327,2344
235649.032172,2345
213285.027639,2346
196807.597094,2347
242341.159122,2348
178953.91384,2349
314791.844095,2350
254607.291717,2351
254399.318337,2352
229203.178324,2353
138802.407149,2354
150089.144096,2355
152495.77086,2356
189509.522758,2357
197986.201026,2358
132549.936015,2359
116162.488834,2360
143617.529821,2361
258100.217734,2362
141152.411556,2363
157257.211831,2364
214448.109943,2365
191663.928249,2366
221810.84512,2367
211225.290665,2368
216630.785871,2369
167714.503218,2370
167312.271537,2371
190541.773543,2372
285343.621901,2373
313531.241959,2374
251583.884804,2375
269045.948526,2376
330646.36515,2377
143796.698858,2378
195120.036948,2379
149713.053587,2380
168158.511864,2381
210532.673392,2382
205286.7278,2383
245166.430353,2384
159408.78408,2385
134831.036562,2386
137823.839017,2387
104827.028873,2388
118711.27198,2389
148992.71681,2390
143479.088473,2391
112727.192458,2392
171857.984912,2393
144786.455111,2394
209880.772207,2395
143683.665193,2396
220165.269831,2397
133856.934324,2398
65131.5632608,2399
63706.9760104,2400
119741.321246,2401
137553.961958,2402
146149.753177,2403
154342.468251,2404
159546.378297,2405
140089.083684,2406
124987.035811,2407
146911.84462,2408
120803.058097,2409
171239.411389,2410
115004.013255,2411
157792.646791,2412
131107.594864,2413
154406.216092,2414
133890.319357,2415
128997.686592,2416
129131.531289,2417
130455.722686,2418
126201.67534,2419
122206.037522,2420
145942.879391,2421
108288.911889,2422
118301.055447,2423
164359.655899,2424
189130.488227,2425
129133.366468,2426
131456.66498,2427
183773.776743,2428
112369.733796,2429
133355.964472,2430
107610.957798,2431
146509.709385,2432
147338.219782,2433
140120.645183,2434
151732.231588,2435
104222.492199,2436
103029.363555,2437
122744.628564,2438
102956.792105,2439
124644.501054,2440
95285.4223275,2441
99525.3160171,2442
122807.192873,2443
131966.004107,2444
88082.478692,2445
130074.699156,2446
183310.996186,2447
129624.384822,2448
110941.357836,2449
155186.687418,2450
120993.934759,2451
194732.053895,2452
93171.4910667,2453
118763.145868,2454
116482.212617,2455
134695.406983,2456
135332.272473,2457
128237.161774,2458
106123.271078,2459
140615.16756,2460
124440.186426,2461
133827.243261,2462
124413.795711,2463
166626.569195,2464
140327.163884,2465
117784.342725,2466
135275.532161,2467
84182.3827574,2468
82044.9610282,2469
193583.123278,2470
211442.984141,2471
166117.741475,2472
116562.687267,2473
73178.8815243,2474
207802.347019,2475
114986.496328,2476
127200.281336,2477
154020.851432,2478
106004.54329,2479
151538.503705,2480
120112.394855,2481
126237.43684,2482
112296.228344,2483
121939.156833,2484
122229.090185,2485
150543.540355,2486
167984.602248,2487
165189.046377,2488
157681.25745,2489
146077.001575,2490
91511.0335244,2491
196613.018352,2492
157685.856668,2493
154383.270538,2494
91529.3484461,2495
236846.973838,2496
153597.872433,2497
108518.434886,2498
86349.0211195,2499
118992.180867,2500
135124.803678,2501
143308.346029,2502
97402.4812373,2503
172717.199241,2504
228632.482913,2505
249900.969779,2506
278869.209153,2507
250413.24044,2508
218684.651571,2509
222088.34703,2510
176179.615039,2511
210102.236867,2512
223669.268864,2513
259013.140094,2514
148833.725528,2515
173816.085276,2516
144469.592806,2517
154857.425703,2518
236708.880574,2519
219419.214068,2520
189472.335418,2521
222504.762751,2522
121224.257072,2523
135522.223764,2524
145833.506125,2525
138822.605664,2526
117485.173872,2527
128983.039144,2528
134836.134586,2529
124443.288897,2530
254918.796958,2531
226193.817659,2532
193926.209215,2533
237962.871695,2534
293647.527964,2535
233111.759814,2536
243633.807374,2537
184048.373987,2538
190534.660128,2539
176889.454639,2540
183176.243519,2541
163842.988512,2542
122017.314195,2543
121299.963048,2544
138250.877087,2545
124075.606716,2546
137644.717112,2547
149617.806406,2548
153012.579644,2549
518624.300996,2550
139711.360415,2551
127791.101687,2552
76165.84581,2553
96365.0978541,2554
112797.391384,2555
98897.1315115,2556
108329.06761,2557
144853.249276,2558
143041.999876,2559
151902.063528,2560
146661.435266,2561
138306.970811,2562
150130.536861,2563
197122.592507,2564
135517.237847,2565
156588.973904,2566
143069.0022,2567
198469.069475,2568
222060.902018,2569
116941.642127,2570
189251.984519,2571
157086.748066,2572
222824.477692,2573
295264.697182,2574
130970.509136,2575
121330.383926,2576
155924.985992,2577
84594.8993093,2578
65151.0624329,2579
92765.4867803,2580
98181.0526228,2581
102904.543557,2582
274265.979521,2583
173260.554136,2584
183991.269405,2585
222446.053591,2586
201747.368979,2587
138842.48144,2588
150652.69597,2589
201914.517726,2590
224906.993445,2591
212362.244454,2592
256245.759394,2593
184094.760405,2594
209571.977322,2595
291039.508644,2596
183730.03112,2597
278859.162481,2598
339607.907314,2599
147441.130029,2600
140388.288529,2601
86215.0865404,2602
93945.2393329,2603
90533.3226691,2604
81610.7162435,2605
144985.196896,2606
194793.620008,2607
198996.22866,2608
171365.657028,2609
109149.072468,2610
126537.309935,2611
161880.576785,2612
127995.945583,2613
123000.414874,2614
153946.318351,2615
144056.923214,2616
182363.933085,2617
194333.919749,2618
200493.076258,2619
187174.007633,2620
176269.616151,2621
177584.883175,2622
243969.323651,2623
294924.09176,2624
290735.319135,2625
171834.763344,2626
170988.506842,2627
471798.166293,2628
501091.640134,2629
381634.457352,2630
466091.216494,2631
414660.561362,2632
310859.535084,2633
428579.937416,2634
158876.678299,2635
175480.337482,2636
179096.444456,2637
252186.01897,2638
190709.501078,2639
151752.599884,2640
103681.962411,2641
187723.819176,2642
103304.789941,2643
118387.03489,2644
107893.555454,2645
95750.0528972,2646
103600.957065,2647
140821.092636,2648
152639.488238,2649
136079.785583,2650
139842.935475,2651
400459.141228,2652
254807.971056,2653
254170.74862,2654
402502.738207,2655
324731.751913,2656
348191.38951,2657
308504.940543,2658
308749.561956,2659
362188.156446,2660
356563.388941,2661
367003.342677,2662
289868.116718,2663
279698.148675,2664
330727.516412,2665
283778.04693,2666
170171.8936,2667
180308.674421,2668
180306.958634,2669
275943.561358,2670
188450.341236,2671
191649.864812,2672
199367.090416,2673
194003.667952,2674
172484.235541,2675
194973.735916,2676
197041.910431,2677
246617.302301,2678
281710.636229,2679
289576.509859,2680
403164.609467,2681
320862.570172,2682
505837.64816,2683
319389.034279,2684
327876.647886,2685
247170.023038,2686
309182.841391,2687
217442.409861,2688
209162.831263,2689
411016.084457,2690
186962.711796,2691
142558.553196,2692
198120.507419,2693
139700.034752,2694
192115.650636,2695
186641.181956,2696
183619.290905,2697
194963.740677,2698
169934.650828,2699
156035.462548,2700
151568.880905,2701
112377.157763,2702
128357.36984,2703
141550.625374,2704
116395.582593,2705
113244.685084,2706
123131.415077,2707
133193.219103,2708
104684.466024,2709
126954.597921,2710
256353.711076,2711
380076.302784,2712
170414.107149,2713
151843.044553,2714
170048.922821,2715
148254.255218,2716
192891.441714,2717
221933.385519,2718
152209.696897,2719
173290.970259,2720
131892.783789,2721
160653.767241,2722
143613.553904,2723
125747.400817,2724
130894.086893,2725
146282.664801,2726
172065.337943,2727
184741.907118,2728
150354.957752,2729
146310.978084,2730
130985.19275,2731
131862.15199,2732
159340.688331,2733
139066.178025,2734
132816.210358,2735
136166.089859,2736
121639.020039,2737
139465.206279,2738
157704.221876,2739
134052.002739,2740
147215.092621,2741
154037.590975,2742
156053.008006,2743
161589.969471,2744
139162.899258,2745
138259.667931,2746
153938.404393,2747
125932.676962,2748
128769.055403,2749
127187.76708,2750
135681.80421,2751
208067.414589,2752
148124.6302,2753
197767.735003,2754
136694.145987,2755
93168.8421409,2756
72215.5573943,2757
87830.7244409,2758
161024.837022,2759
122328.013275,2760
142398.435573,2761
145597.074348,2762
185664.604728,2763
155148.197668,2764
283825.915483,2765
129496.524499,2766
87309.3365777,2767
130774.866305,2768
133347.462794,2769
143448.601048,2770
107531.109068,2771
112501.98609,2772
161246.859629,2773
140725.370435,2774
117565.616496,2775
143682.0714,2776
145944.143874,2777
107742.104162,2778
123373.428499,2779
98313.6716717,2780
97006.6131117,2781
97113.2267535,2782
99040.8386951,2783
120656.608015,2784
135100.100863,2785
69241.0090979,2786
124838.508658,2787
76521.7379064,2788
177076.713194,2789
92479.4946651,2790
111264.800578,2791
55763.9851466,2792
152921.764366,2793
100091.566431,2794
119744.678124,2795
99382.8902994,2796
196791.074425,2797
108581.141815,2798
116629.828435,2799
71785.6011903,2800
112617.329097,2801
129309.059145,2802
168499.273887,2803
129829.86146,2804
97471.6037836,2805
84826.578725,2806
160989.231625,2807
146078.831488,2808
131284.242185,2809
125509.111048,2810
159541.600959,2811
166349.614357,2812
155808.540159,2813
159454.378134,2814
97382.1919337,2815
232987.304018,2816
151349.094858,2817
129771.355001,2818
170020.893378,2819
136956.979703,2820
106153.86448,2821
192019.808591,2822
296721.98293,2823
167521.885761,2824
147520.747137,2825
128888.596811,2826
139620.018458,2827
212453.799605,2828
206250.196012,2829
225961.224337,2830
178735.092848,2831
234797.183484,2832
306997.666785,2833
220584.701728,2834
225872.24398,2835
192026.804128,2836
159652.506367,2837
149201.477692,2838
173580.043931,2839
203962.11424,2840
204981.294658,2841
230550.352937,2842
149202.676366,2843
172545.058294,2844
125073.739978,2845
209529.370811,2846
207423.164748,2847
218617.997169,2848
198128.508621,2849
280596.919734,2850
217784.348329,2851
240544.599484,2852
235491.999702,2853
137364.797728,2854
199660.246553,2855
201551.938535,2856
191672.298649,2857
205965.072425,2858
111969.407807,2859
122630.480119,2860
126961.987529,2861
186296.018444,2862
128462.43386,2863
242375.785298,2864
142542.780251,2865
142327.912415,2866
96930.3585376,2867
97392.03795,2868
97894.6307698,2869
124819.850903,2870
87229.312936,2871
51286.2198925,2872
98523.9001974,2873
138494.117504,2874
113465.606659,2875
163669.099048,2876
143431.671145,2877
160870.117526,2878
135334.007143,2879
104484.797794,2880
143965.641612,2881
175031.90129,2882
191993.509472,2883
202216.62636,2884
184875.976769,2885
220641.570264,2886
101276.057964,2887
140566.7879,2888
59379.4099269,2889
81703.1635877,2890
137839.088352,2891
44586.5401619,2892
75071.0223609,2893
55580.8478955,2894
325867.155554,2895
280453.868034,2896
208821.199763,2897
151432.062014,2898
214440.046987,2899
158904.259172,2900
211428.346625,2901
185166.361706,2902
329965.943383,2903
343618.136408,2904
87864.6896673,2905
196391.930162,2906
114228.025555,2907
129305.863059,2908
155523.231551,2909
78557.9512278,2910
83977.7363348,2911
147826.186306,2912
84628.1433194,2913
80868.9158289,2914
86605.7285999,2915
85224.7095385,2916
164127.403706,2917
117877.028058,2918
228598.645976,2919
